TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
LOJA,ALUGAR,3357,2860,RUA,CONDE DE PORTO ALEGRE,FLORESTA,PORTO ALEGRE,RS,75,0,2,0,313597,0,0,2023-08-05,-,-30.0146885,-51.2053142
LOJA,ALUGAR,907,800,AVENIDA,FARRAPOS,SAO GERALDO,PORTO ALEGRE,RS,46,0,0,0,332543,0,0,2023-08-05,-,-29.995022,-51.1885443
SALA/CONJUNTO COMERCIAL,ALUGAR,5145,3600,RUA,CHAVES BARCELOS,CENTRO HISTORICO,PORTO ALEGRE,RS,125,0,0,0,332803,0,0,2023-08-05,-,-30.0252203,-51.2232603
SALA/CONJUNTO COMERCIAL,ALUGAR,2219,1650,RUA,CHAVES BARCELOS,CENTRO HISTORICO,PORTO ALEGRE,RS,46,0,0,0,332807,0,0,2023-08-05,-,-30.0252203,-51.2232603
SALA/CONJUNTO COMERCIAL,ALUGAR,2219,1650,RUA,CHAVES BARCELOS,CENTRO HISTORICO,PORTO ALEGRE,RS,46,0,0,0,332812,0,0,2023-08-05,-,-30.0252203,-51.2232603
SALA/CONJUNTO COMERCIAL,ALUGAR,1859,1350,AVENIDA,WENCESLAU ESCOBAR,CRISTAL,PORTO ALEGRE,RS,46,0,1,0,333446,0,0,2023-08-05,-,-30.1005917,-51.2488704
SALA/CONJUNTO COMERCIAL,ALUGAR,2153,1500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34,0,0,0,333833,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,2839,2000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,31,0,0,0,334051,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOTE/TERRENO,ALUGAR,1917,1800,RUA,PROFESSOR PEDRO SANTA HELENA,PARTENON,PORTO ALEGRE,RS,310,0,0,0,334074,0,0,2023-08-05,-,-30.0492338,-51.1659718
SALA/CONJUNTO COMERCIAL,ALUGAR,1804,1100,RUA,FELIPE NERI,AUXILIADORA,PORTO ALEGRE,RS,40,0,1,0,334374,0,0,2023-08-05,-,-30.0232971,-51.1952196
SALA/CONJUNTO COMERCIAL,ALUGAR,1595,1100,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,34,0,0,0,334546,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,14377,10500,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,90,0,0,0,335705,0,0,2023-08-05,-,-30.0554878,-51.1692291
LOJA,ALUGAR,9223,7000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,61,0,0,0,335711,0,0,2023-08-05,-,-30.0554878,-51.1692291
LOTE/TERRENO,ALUGAR,28567,25000,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,7446,0,0,0,336427,0,0,2023-08-05,-,-30.0953116,-51.225989
SALA/CONJUNTO COMERCIAL,ALUGAR,1542,1100,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,65,0,0,0,337050,0,0,2023-08-05,-,-30.2372192,-50.236148
LOJA,ALUGAR,40503,29000,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,116,0,0,0,337202,0,0,2023-08-05,-,-30.1102017,-51.2549331
SALA/CONJUNTO COMERCIAL,ALUGAR,1057,650,RUA,AFONSO ALVARES,TRISTEZA,PORTO ALEGRE,RS,28,0,1,0,337491,0,0,2023-08-05,-,-30.1129968,-51.2530476
SALA/CONJUNTO COMERCIAL,ALUGAR,690,345,RUA,COMENDADOR RHEINGANTZ,AUXILIADORA,PORTO ALEGRE,RS,34,0,0,0,337557,0,0,2023-08-05,-,-30.0238169,-51.1865
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,26220,20500,AVENIDA,DOS ESTADOS,ANCHIETA,PORTO ALEGRE,RS,1081,0,2,0,337838,0,0,2023-08-05,-,-29.6785233,-51.0512199
SALA/CONJUNTO COMERCIAL,ALUGAR,2083,1500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,30,0,0,0,337847,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,1409,900,AVENIDA,ITAQUI,PETROPOLIS,PORTO ALEGRE,RS,35,0,2,0,337932,0,0,2023-08-05,-,-30.0415553,-51.1883687
SALA/CONJUNTO COMERCIAL,ALUGAR,765,450,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,26,0,0,0,338383,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,1364,800,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,50,0,0,0,338457,0,0,2023-08-05,-,-30.0327864,-51.2345941
SALA/CONJUNTO COMERCIAL,ALUGAR,2483,1200,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,39,0,0,0,338553,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,2483,1200,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,39,0,0,0,338554,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,38586,23147,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,386,0,0,0,347565,0,0,2023-08-05,-,-30.0290116,-51.1578614
LOJA,ALUGAR,20876,20000,AVENIDA,JOAO PESSOA,SANTANA,PORTO ALEGRE,RS,550,0,0,0,347872,0,0,2023-08-05,-,-30.0470064,-51.211756
SALA/CONJUNTO COMERCIAL,ALUGAR,1871,980,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,40,0,1,0,348143,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,ALUGAR,6492,5000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,94,0,0,0,348825,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,1633,1100,AVENIDA,BENJAMIN CONSTANT,SAO JOAO,PORTO ALEGRE,RS,35,0,0,0,348950,0,0,2023-08-05,-,-30.0139662,-51.1952202
SALA/CONJUNTO COMERCIAL,ALUGAR,1985,1200,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,36,0,0,0,349018,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,1970,1500,AVENIDA,IPIRANGA,AZENHA,PORTO ALEGRE,RS,56,0,0,0,349129,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,ALUGAR,2785,1200,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,163,0,0,0,350234,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1693,900,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,82,0,0,0,350263,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1693,900,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,82,0,0,0,350268,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1646,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,350293,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1647,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,350303,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1683,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,50,0,1,0,350317,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1542,800,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,54,0,0,0,275537,0,0,2023-08-05,-,-30.0313728,-51.2235576
SALA/CONJUNTO COMERCIAL,ALUGAR,2631,2000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36,0,0,0,275814,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,1813,1300,AVENIDA,BAGE,PETROPOLIS,PORTO ALEGRE,RS,43,0,0,0,277298,0,0,2023-08-05,-,-30.0369853,-51.1796413
SALA/CONJUNTO COMERCIAL,ALUGAR,2305,1800,RUA,ANITA GARIBALDI,MONT SERRAT,PORTO ALEGRE,RS,33,0,1,0,277824,0,0,2023-08-05,-,-30.022182,-51.1738111
LOJA,ALUGAR,5818,5000,RUA,GENERAL BENTO MARTINS,CENTRO HISTORICO,PORTO ALEGRE,RS,211,0,2,0,277849,0,0,2023-08-05,-,-29.9594516,-51.7271927
SALA/CONJUNTO COMERCIAL,ALUGAR,5711,3500,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,100,0,1,0,278227,0,0,2023-08-05,-,-30.0107225,-51.1890716
SALA/CONJUNTO COMERCIAL,ALUGAR,1214,950,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,21,0,0,0,278355,0,1,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,1352,1000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,21,0,1,0,278670,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,1662,1000,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,43,0,1,0,280326,0,0,2023-08-05,-,-30.0443239,-51.2258336
SALA/CONJUNTO COMERCIAL,ALUGAR,1227,740,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,30,0,1,0,280332,0,0,2023-08-05,-,-30.0443239,-51.2258336
SALA/CONJUNTO COMERCIAL,ALUGAR,2140,1300,RUA,QUINTINO BOCAIUVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,101,0,0,0,280404,0,0,2023-08-05,-,-29.6808939,-51.1207451
LOJA,ALUGAR,17044,11000,AVENIDA,WENCESLAU ESCOBAR,CRISTAL,PORTO ALEGRE,RS,82,0,0,0,281625,0,0,2023-08-05,-,-30.1005917,-51.2488704
LOJA,ALUGAR,6677,4500,AVENIDA,WENCESLAU ESCOBAR,CRISTAL,PORTO ALEGRE,RS,40,0,0,0,281661,0,0,2023-08-05,-,-30.1005917,-51.2488704
SALA/CONJUNTO COMERCIAL,ALUGAR,2077,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,40,0,0,0,282099,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1833,1290,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,53,0,1,0,282253,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1848,1290,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,1,0,282259,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,2673,1900,AVENIDA,PRAIA DE BELAS,PRAIA DE BELAS,PORTO ALEGRE,RS,47,0,1,0,282550,0,0,2023-08-05,-,-30.0418804,-51.2279351
SALA/CONJUNTO COMERCIAL,ALUGAR,2911,2049,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,1,0,283041,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,2802,2066,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,38,0,1,0,283072,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,2762,2036,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,1,0,283087,0,0,2023-08-05,-,-30.0286679,-51.2030284
LOJA,ALUGAR,7567,6000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,103,0,1,0,269630,0,0,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,ALUGAR,3798,2856,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,42,0,1,0,270134,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3778,2856,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,42,0,1,0,270139,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3584,3500,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,240,0,2,0,270892,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,ALUGAR,2907,2300,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36,0,0,0,271703,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,1622,1000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,39,0,0,0,271958,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,3674,2500,AVENIDA,GOETHE,RIO BRANCO,PORTO ALEGRE,RS,81,0,0,0,272204,0,0,2023-08-05,-,-30.027087,-51.199371
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,9198,8000,AVENIDA,JOAO ELUSTONDO FILHO,SANTA ROSA DE LIMA,PORTO ALEGRE,RS,672,0,6,0,272291,0,0,2023-08-05,-,-29.985247,-51.1092939
LOJA,ALUGAR,3097,2700,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,55,0,0,0,272824,0,0,2023-08-05,-,-30.0790762,-51.1153224
LOJA,ALUGAR,3920,3400,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,222,0,0,0,272997,0,0,2023-08-05,-,-30.0760656,-51.1315976
SALA/CONJUNTO COMERCIAL,ALUGAR,2472,1800,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,113,0,0,0,273221,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,2122,1600,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,87,0,0,0,273284,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,3325,2500,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,84,0,0,0,273288,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,2331,1800,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,84,0,0,0,273292,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,3721,2800,RUA,CONDE DE PORTO ALEGRE,FLORESTA,PORTO ALEGRE,RS,51,0,1,0,273847,0,0,2023-08-05,-,-30.0146885,-51.2053142
SALA/CONJUNTO COMERCIAL,ALUGAR,3921,3000,RUA,CONDE DE PORTO ALEGRE,FLORESTA,PORTO ALEGRE,RS,51,0,1,0,273848,0,0,2023-08-05,-,-30.0146885,-51.2053142
SALA/CONJUNTO COMERCIAL,ALUGAR,1819,1350,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,36,0,1,0,274499,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,21398,15000,RUA,DONA LAURA,RIO BRANCO,PORTO ALEGRE,RS,380,0,8,0,274941,0,0,2023-08-05,-,-30.0292454,-51.1953876
SALA/CONJUNTO COMERCIAL,ALUGAR,1424,999,AVENIDA,VENANCIO AIRES,CIDADE BAIXA,PORTO ALEGRE,RS,26,0,0,0,275307,0,0,2023-08-05,-,-30.0370093,-51.2092281
SALA/CONJUNTO COMERCIAL,ALUGAR,2754,2000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,38,0,0,0,298350,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,1574,800,TRAVESSA,FRANCISCO DE LEONARDO TRUDA,CENTRO HISTORICO,PORTO ALEGRE,RS,89,0,0,0,298433,0,0,2023-08-05,-,-,-
SALA/CONJUNTO COMERCIAL,ALUGAR,1004,800,AVENIDA,VENANCIO AIRES,FARROUPILHA,PORTO ALEGRE,RS,30,0,0,0,298516,0,0,2023-08-05,-,-30.0370093,-51.2092281
SALA/CONJUNTO COMERCIAL,ALUGAR,1862,1200,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,43,0,2,0,298565,0,0,2023-08-05,-,-30.0463876,-51.2049524
SALA/CONJUNTO COMERCIAL,ALUGAR,1392,600,RUA,ITORORO,MENINO DEUS,PORTO ALEGRE,RS,38,0,0,0,298576,0,0,2023-08-05,-,-30.0587704,-51.2266985
SALA/CONJUNTO COMERCIAL,ALUGAR,1983,1416,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,25,0,0,0,298788,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,2257,1600,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,37,0,0,0,298955,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,2653,2000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,37,0,0,0,298958,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,3274,1500,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,95,0,0,0,299052,0,0,2023-08-05,-,-30.0305543,-51.2369341
SALA/CONJUNTO COMERCIAL,ALUGAR,27684,20000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,827,0,0,0,299153,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,3262,3000,AVENIDA,DOS ESTADOS,SAO JOAO,PORTO ALEGRE,RS,51,0,0,0,299157,0,0,2023-08-05,-,-29.6785233,-51.0512199
SALA/CONJUNTO COMERCIAL,ALUGAR,13936,9786,AVENIDA,SEVERO DULLIUS,ANCHIETA,PORTO ALEGRE,RS,245,0,4,0,299316,0,0,2023-08-05,-,-29.9872044,-51.1601454
LOJA,ALUGAR,907,800,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,55,0,0,0,299724,0,0,2023-08-05,-,-29.995022,-51.1885443
SALA/CONJUNTO COMERCIAL,ALUGAR,2220,1600,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,42,0,0,0,300350,0,1,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,1646,1000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,43,0,0,0,300610,0,0,2023-08-05,-,-29.6526379,-50.5738717
LOJA,ALUGAR,6501,6000,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,238,0,0,0,300714,0,0,2023-08-05,-,-30.0554878,-51.1692291
PREDIO,ALUGAR,9430,8500,RUA,PROFESSOR FREITAS E CASTRO,AZENHA,PORTO ALEGRE,RS,852,0,0,0,300729,0,0,2023-08-05,-,-30.0470146,-51.2097451
SALA/CONJUNTO COMERCIAL,ALUGAR,1200,750,RUA,GENERAL SOUZA DOCA,PETROPOLIS,PORTO ALEGRE,RS,29,0,0,0,300733,0,1,2023-08-05,-,-30.0452504,-51.1861356
SALA/CONJUNTO COMERCIAL,ALUGAR,2408,1500,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,46,0,0,0,289340,0,1,2023-08-05,-,-29.6282086,-50.8282846
SALA/CONJUNTO COMERCIAL,ALUGAR,1734,1200,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,37,0,0,0,289673,0,0,2023-08-05,-,-30.0373718,-51.1744218
LOJA,ALUGAR,12388,12000,AVENIDA,SERTORIO,NAVEGANTES,PORTO ALEGRE,RS,204,0,3,0,290181,0,0,2023-08-05,-,-30.0016389,-51.1288583
SALA/CONJUNTO COMERCIAL,ALUGAR,1096,650,AVENIDA,MONTENEGRO,PETROPOLIS,PORTO ALEGRE,RS,25,0,0,0,290186,0,0,2023-08-05,-,-30.0408216,-51.1819176
SALA/CONJUNTO COMERCIAL,ALUGAR,2135,1200,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,65,0,0,0,290240,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,18300,13000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,241,0,0,0,290357,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,7516,6000,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,147,0,3,0,290404,0,0,2023-08-05,-,-30.0463876,-51.2049524
PREDIO,ALUGAR,21001,20000,RUA,DONA ALZIRA,SARANDI,PORTO ALEGRE,RS,576,0,0,0,290647,0,0,2023-08-05,-,-30.0047904,-51.1379789
SALA/CONJUNTO COMERCIAL,ALUGAR,2230,2000,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,29,0,0,0,291228,0,0,2023-08-05,-,-30.1005917,-51.2488704
SALA/CONJUNTO COMERCIAL,ALUGAR,1728,1500,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,28,0,0,0,291234,0,0,2023-08-05,-,-30.1005917,-51.2488704
LOJA,ALUGAR,10742,7900,RUA,CORONEL VICENTE,CENTRO HISTORICO,PORTO ALEGRE,RS,188,0,0,0,291284,0,0,2023-08-05,-,-30.0258604,-51.2211645
LOJA,ALUGAR,24909,19000,RUA,CORONEL VICENTE,CENTRO HISTORICO,PORTO ALEGRE,RS,529,0,0,0,291689,0,0,2023-08-05,-,-30.0258604,-51.2211645
SALA/CONJUNTO COMERCIAL,ALUGAR,1465,1200,RUA,TENENTE-CORONEL FABRICIO PILAR,MONT SERRAT,PORTO ALEGRE,RS,37,0,0,0,291721,0,0,2023-08-05,-,-30.0255215,-51.1901719
SALA/CONJUNTO COMERCIAL,ALUGAR,2149,1400,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,84,0,0,0,292002,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,1789,1200,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,30,0,0,0,292245,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,1732,880,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,98,0,0,0,292361,0,0,2023-08-05,-,-30.2372192,-50.236148
SALA/CONJUNTO COMERCIAL,ALUGAR,1205,800,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,28,0,0,0,292873,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1664,1300,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,25,0,1,0,293114,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,1009,600,RUA,TAPAJOS,CRISTO REDENTOR,PORTO ALEGRE,RS,36,0,0,0,293232,0,0,2023-08-05,-,-29.6634208,-50.7613128
SALA/CONJUNTO COMERCIAL,ALUGAR,2585,2023,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,41,0,0,0,293878,0,0,2023-08-05,-,-30.0463876,-51.2049524
SALA/CONJUNTO COMERCIAL,ALUGAR,2274,1733,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,36,0,1,0,293899,0,0,2023-08-05,-,-30.0463876,-51.2049524
SALA/CONJUNTO COMERCIAL,ALUGAR,2646,2016,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,41,0,1,0,293902,0,0,2023-08-05,-,-30.0463876,-51.2049524
LOJA,ALUGAR,19092,18000,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,441,0,4,0,293970,0,0,2023-08-05,-,-30.0375651,-51.2039987
SALA/CONJUNTO COMERCIAL,ALUGAR,81001,70000,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,800,0,4,0,301001,0,0,2023-08-05,-,-30.0279761,-51.2058778
PREDIO,ALUGAR,26084,24500,RUA,VISCONDE DE DUPRAT,PETROPOLIS,PORTO ALEGRE,RS,725,0,0,0,301067,0,0,2023-08-05,-,-30.0417658,-51.1771171
SALA/CONJUNTO COMERCIAL,ALUGAR,2225,1600,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,37,0,1,0,301331,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,745,400,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,15,0,0,0,301643,0,0,2023-08-05,-,-30.0310212,-51.2247936
SALA/CONJUNTO COMERCIAL,ALUGAR,1815,1300,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,42,0,0,0,301971,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,2859,1800,AVENIDA,DOUTOR NILO PECANHA,AUXILIADORA,PORTO ALEGRE,RS,40,0,2,0,302089,0,0,2023-08-05,-,-30.0290116,-51.1578614
SALA/CONJUNTO COMERCIAL,ALUGAR,2659,1500,RUA,CHAVES BARCELOS,CENTRO HISTORICO,PORTO ALEGRE,RS,94,0,0,0,302195,0,0,2023-08-05,-,-30.0252203,-51.2232603
LOJA,ALUGAR,1268,1100,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,60,0,0,0,302242,0,0,2023-08-05,-,-30.0624596,-51.2118472
SALA/CONJUNTO COMERCIAL,ALUGAR,1562,850,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,48,0,0,0,302317,0,0,2023-08-05,-,-30.0264432,-51.22270946829152
SALA/CONJUNTO COMERCIAL,ALUGAR,907,600,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,38,0,0,0,302632,0,0,2023-08-05,-,-29.5676459,-50.7909134
